tax_id,Order,Family,Species,Density_log10,SD_log10,Q2.5_log10,Q5_log10,Q25_log10,Q75_log10,Q95_log10,Q97.5_log10,Predicted_Density_n_km2,Q2.5,Q5,Q25,Q75,Q95,Q97.5
22691425,Columbiformes,Columbidae,Ptilinopus_pulchellus,1.30208448,0.517833601,0.290325219,0.452250071,0.953462725,1.651836278,2.152089925,2.312545771,20.049,1.951,2.833,8.984,44.858,141.935,205.374
60759996,Columbiformes,Columbidae,Ptilinopus_purpuratus,1.209089115,0.520403888,0.139479963,0.339563873,0.866716831,1.577310694,2.034139962,2.188540883,16.184,1.379,2.186,7.357,37.784,108.178,154.362
22691465,Columbiformes,Columbidae,Ptilinopus_rarotongensis,1.173576328,0.516278509,0.166238161,0.333830731,0.815532563,1.535182735,1.997396083,2.173360595,14.913,1.466,2.157,6.539,34.291,99.402,149.06
22691430,Columbiformes,Columbidae,Ptilinopus_regina,0.888563428,0.525950216,-0.143936541,0.023985207,0.535443141,1.249474556,1.752056957,1.915725317,7.737,0.718,1.057,3.431,17.761,56.501,82.362
22691445,Columbiformes,Columbidae,Ptilinopus_richardsii,1.28147022,0.522031562,0.317644501,0.450707855,0.913596127,1.628636284,2.144369203,2.296926106,19.119,2.078,2.823,8.196,42.524,139.434,198.119
22691505,Columbiformes,Columbidae,Ptilinopus_rivoli,1.174733116,0.51730812,0.159102638,0.320697601,0.828055661,1.525219651,2.023367666,2.182966142,14.953,1.442,2.093,6.731,33.513,105.528,152.393
22691435,Columbiformes,Columbidae,Ptilinopus_roseicapilla,1.26625619,0.518147098,0.261875785,0.425089326,0.911100238,1.636724296,2.109722363,2.259186862,18.461,1.828,2.661,8.149,43.324,128.743,181.63
22728082,Columbiformes,Columbidae,Ptilinopus_solomonensis,1.273916691,0.51402302,0.269762426,0.429953803,0.92496245,1.619398279,2.117435167,2.282640771,18.79,1.861,2.691,8.413,41.629,131.049,191.708
22725071,Columbiformes,Columbidae,Ptilinopus_subgularis,1.176785908,0.514911364,0.157643642,0.328024564,0.830167022,1.526100194,2.01869599,2.174748581,15.024,1.438,2.128,6.763,33.582,104.399,149.537
22725273,Columbiformes,Columbidae,Ptilinopus_superbus,1.171224499,0.516648292,0.159348233,0.322463106,0.822719175,1.519087668,2.01912752,2.180609283,14.833,1.443,2.101,6.648,33.044,104.503,151.569
22691386,Columbiformes,Columbidae,Ptilinopus_tannensis,1.081547985,0.510992476,0.08533633,0.240092433,0.741858224,1.431824386,1.921728385,2.094588436,12.066,1.217,1.738,5.519,27.029,83.508,124.334
22691573,Columbiformes,Columbidae,Ptilinopus_victor,1.283211843,0.512676695,0.267152848,0.443275608,0.942166359,1.629627764,2.130653354,2.284304065,19.196,1.85,2.775,8.753,42.621,135.099,192.444
22691519,Columbiformes,Columbidae,Ptilinopus_viridis,1.26234982,0.514862738,0.252243938,0.415582763,0.91574237,1.608503193,2.108920354,2.276788441,18.296,1.787,2.604,8.236,40.598,128.505,189.142
22691396,Columbiformes,Columbidae,Ptilinopus_wallacii,1.218086414,0.512696513,0.248204478,0.398088366,0.859217557,1.556003105,2.079477227,2.237160149,16.523,1.771,2.501,7.231,35.975,120.082,172.647
22690596,Columbiformes,Columbidae,Reinwardtoena_browni,1.119869661,0.51317271,0.127658968,0.274853709,0.774963724,1.466503308,1.96562902,2.124338045,13.179,1.342,1.883,5.956,29.275,92.391,133.149
22690600,Columbiformes,Columbidae,Reinwardtoena_crassirostris,1.175284521,0.516390527,0.165834436,0.325978914,0.826867488,1.524097759,2.015682891,2.17504101,14.972,1.465,2.118,6.712,33.427,103.677,149.638
22690589,Columbiformes,Columbidae,Reinwardtoena_reinwardtsi,1.100705466,0.517266995,0.089349988,0.250760696,0.751382673,1.450207545,1.947455098,2.110591996,12.61,1.228,1.781,5.641,28.197,88.604,129.001
22690970,Columbiformes,Columbidae,Starnoenas_cyanocephala,0.948183701,0.511782192,-0.051841865,0.110059224,0.600767482,1.295159516,1.789581045,1.949607146,8.875,0.887,1.288,3.988,19.731,61.6,89.045
60482887,Columbiformes,Columbidae,Stigmatopelia_chinensis,0.823304872,0.528302093,-0.209778865,-0.044303187,0.467125867,1.179311546,1.690858528,1.856369576,6.657,0.617,0.903,2.932,15.112,49.075,71.841
22690445,Columbiformes,Columbidae,Stigmatopelia_senegalensis,0.901346731,0.527563699,-0.130078052,0.034816472,0.545584543,1.257125592,1.767737266,1.933360175,7.968,0.741,1.083,3.512,18.077,58.578,85.775
22727521,Columbiformes,Columbidae,Streptopelia_bitorquata,1.094480173,0.515529524,0.085088822,0.248969139,0.74455397,1.440624552,1.939597808,2.099319732,12.43,1.216,1.774,5.553,27.582,87.016,125.696
22690488,Columbiformes,Columbidae,Streptopelia_capicola,0.790113402,0.531512221,-0.248535235,-0.080270111,0.431746757,1.147529489,1.666563723,1.831754599,6.168,0.564,0.831,2.702,14.045,46.405,67.882
22727811,Columbiformes,Columbidae,Streptopelia_decaocto,0.705358826,0.517156143,-0.306744194,-0.14431235,0.356778128,1.054211655,1.554648595,1.716112215,5.074,0.493,0.717,2.274,11.33,35.863,52.013
22690477,Columbiformes,Columbidae,Streptopelia_decipiens,1.039864418,0.517131118,0.028987343,0.18980544,0.691030009,1.387453266,1.889288232,2.051594178,10.961,1.069,1.548,4.909,24.404,77.498,112.614
22690426,Columbiformes,Columbidae,Streptopelia_hypopyrrha,1.098986917,0.517166825,0.087490114,0.249470551,0.749981862,1.449431046,1.948404187,2.110752134,12.56,1.223,1.776,5.623,28.147,88.798,129.048
22690432,Columbiformes,Columbidae,Streptopelia_lugens,0.961241231,0.513797965,-0.042128596,0.118082851,0.615747335,1.30785622,1.803557695,1.966729993,9.146,0.908,1.312,4.128,20.317,63.615,92.625
22690439,Columbiformes,Columbidae,Streptopelia_orientalis,0.57359349,0.519497136,-0.442293757,-0.279850298,0.223242624,0.92392919,1.426514662,1.58911012,3.746,0.361,0.525,1.672,8.393,26.7,38.825
22690529,Columbiformes,Columbidae,Streptopelia_reichenowi,1.087573229,0.517614915,0.056183342,0.244293898,0.743910193,1.426438468,1.94800665,2.146613174,12.234,1.138,1.755,5.545,26.696,88.717,140.156
22690515,Columbiformes,Columbidae,Streptopelia_roseogrisea,0.688352483,0.523229655,-0.337034031,-0.172014791,0.335195587,1.042844753,1.548601886,1.709306832,4.879,0.46,0.673,2.164,11.037,35.367,51.204
22690499,Columbiformes,Columbidae,Streptopelia_semitorquata,0.820816368,0.53793857,-0.231307513,-0.062892631,0.458239133,1.18370508,1.70429151,1.872747806,6.619,0.587,0.865,2.872,15.265,50.616,74.602
22690493,Columbiformes,Columbidae,Streptopelia_tranquebarica,0.818421134,0.522157003,-0.202338951,-0.03959734,0.466578291,1.170495384,1.675687927,1.839834997,6.583,0.628,0.913,2.928,14.808,47.39,69.157
22690419,Columbiformes,Columbidae,Streptopelia_turtur,0.718094679,0.51780047,-0.29497626,-0.132604539,0.369064532,1.067485012,1.568182732,1.729696521,5.225,0.507,0.737,2.339,11.681,36.998,53.666
